player_id,elo_rating,player_name
104234,-35.61,Predrag Rusevski
103490,-35.463,Santiago Ventura
105759,-35.444,Henrik Sillanpaa
105733,-35.41,Rhyne Williams
102490,-35.387,Pantelis Moschoutis
209676,-35.33,P Smith
108443,-35.304,Toshitsugu Mori
101155,-35.3,James Turner
101043,-35.296,Johan Vekemans
108008,-35.289,Phillip Williamson
209824,-35.232,E Topham
100270,-35.207,Anand Amritraj
209784,-35.203,Ian Baudinet
102814,-35.145,Iurie Gorban
110224,-35.112,Robert Bedard
101249,-35.101,Andrei Olhovskiy
100556,-35.078,Brian Levine
106583,-35.013,Armando Cornejo
106057,-34.986,Facundo Mena
107560,-34.964,Leeh Bienkowski
105278,-34.888,Alexis Klegou
211184,-34.882,Richard Berner
209406,-34.878,Abedallah Shelbayh
209225,-34.855,Martin Antonio Vergara Del Puerto
110102,-34.852,Phil Siviter
104802,-34.826,Fabrice Martin
100256,-34.803,Luis Baraldi
108995,-34.795,Otakar Jurecka
104299,-34.79,Hiu Tung Yu
109846,-34.771,Audley Bell
104875,-34.761,Denes Lukacs
110369,-34.737,Phil Martin
112630,-34.737,Ronnie Barnes
108596,-34.735,Ramin Raziyani
208983,-34.734,D Robert
103976,-34.73,Juan Pablo Brzezicki
104479,-34.718,Sarvar Ikramov
110962,-34.71,Midodji Segbeaya
100776,-34.7,Tomm Warneke
100918,-34.7,Harald Rittersbacher
110160,-34.643,Greg Peebles
101283,-34.641,Dirk Leppen
200277,-34.596,Charles Broom
108331,-34.498,Suehiro Ito
104951,-34.498,Aljoscha Thron
108962,-34.48,Razlan Rawi
101934,-34.471,Paul Dogger
104099,-34.47,Israel Matos Gil
101103,-34.447,Miguel Dungo
104893,-34.437,Maxime Authom
106801,-34.367,Dale Ogden
101166,-34.325,Gustavo Garetto
144760,-34.323,Amine Ahouda
105432,-34.312,Prajnesh Gunneswaran
106873,-34.245,Di Lin
109974,-34.189,Steve Cornell
101740,-34.146,Sascha Nensel
101336,-34.099,Dan Nahirny
103437,-34.079,Francesco Piccari
105872,-34.077,Christian Lindell
106198,-34.048,Hugo Dellien
110033,-34.032,Rodney Harvey
104001,-34.025,Brian Wilson
103829,-33.993,Cristian Paiz
211451,-33.834,Gilles Arnaud Bailly
101989,-33.815,Patrik Langvardt
109901,-33.792,Cliff Mayne
125583,-33.788,Tito Vazquez
110846,-33.773,John Maginley
110132,-33.771,Hugh Thomson
209147,-33.765,Vilius Gaubas
109995,-33.755,Herbert Rapp
101125,-33.744,Ville Jansson
106811,-33.721,Daniel Heryanto
106870,-33.717,Dermot Sweeney
126177,-33.702,Strong Kirchheimer
107669,-33.673,Marian Laudin
103230,-33.65,Tasuku Iwami
106388,-33.613,Pak Long Yeung
111061,-33.588,Thierry Neiens
102410,-33.575,David Caldwell
207587,-33.57,Martins Rocens
110174,-33.537,Fred Blatter
103318,-33.463,Zeljko Krajan
126523,-33.434,Bernabe Zapata Miralles
109898,-33.401,Jon Hainline
105717,-33.382,Tzvetan Mihov
109947,-33.353,Bill Glaves
101329,-33.341,Christer Allgardh
211275,-33.333,Eulicio Silva
108780,-33.329,Lofo Ramiaramanana
108193,-33.324,Sadao Kosugi
206954,-33.302,Budiman Aznar
102208,-33.294,Rob Givone
103971,-33.288,Karol Beck
108804,-33.249,Diadji Ka
103643,-33.242,Lauri Kiiski
102219,-33.136,Juan Garat
101236,-33.08,Krassimir Lazarov
107865,-33.07,Noel Callaghan
101973,-33.048,Viktor Nagy
107273,-33.026,Jan Eric Palm
103893,-33.016,Paolo Lorenzi
209602,-33.003,Miguel Braschi
107328,-32.999,Jeremy Cohen
210696,-32.999,Alexander Blockx
105426,-32.994,Michael Linzer
101447,-32.988,Santiago Mora
110323,-32.95,Charles Hoeveler
104919,-32.938,Leonardo Mayer
104056,-32.897,Roko Karanusic
211432,-32.89,A Matthews
101516,-32.858,Joao Zwetsch
117283,-32.856,Joseph Offenheim
103015,-32.855,Daniel Melo
106099,-32.821,Salvatore Caruso
109802,-32.762,Allen Shapter
110332,-32.744,Keith Stoneman
104437,-32.741,Dekel Valtzer
105587,-32.738,Tom Kocevar Desman
103238,-32.709,Jean Claude Scherrer
110825,-32.682,Hira Lal Rahman
107157,-32.658,Guy Fritz
103510,-32.63,Rob Steckley
106665,-32.596,Brian Millar
211426,-32.592,Jim Brown
100218,-32.576,Butch Palmer
103920,-32.561,Sanchai Ratiwatana
209866,-32.53,Karlis Ozolins
110807,-32.526,Jimmy Taker
100527,-32.518,Chris Bradnam
100716,-32.505,Norm Schellenger
102647,-32.505,Alberto Brause
102790,-32.504,Yu Zheng
100295,-32.499,Richard Legendre
209730,-32.464,Chuck Saacke
126681,-32.424,Dawood Sayed Hashim
106438,-32.418,A Uehara
104944,-32.383,Niels Desein
200666,-32.366,Jie Cui
103385,-32.339,Paul Baccanello
110361,-32.337,T Carey
102883,-32.292,Tom Spinks
209690,-32.267,R D J Lee
144751,-32.251,Rigele Te
108520,-32.244,William Kyriakos
102026,-32.226,Jan Kodes Jr
103668,-32.2,Lazar Magdincev
110150,-32.196,Raymond Mapp
110168,-32.186,Mario Delgado
101483,-32.181,Ricardo Camargo
109863,-32.161,U Timm
107297,-32.111,Javier Ordaz
209589,-32.1,Jimmy Casey
209687,-32.066,R G Moore
106468,-32.013,Alberto Martorell
202792,-32.001,Carlo Borea
111506,-31.983,Maxime Hamou
101337,-31.97,Martin Strelba
105048,-31.945,Alex Clayton
111091,-31.941,Van Thanh Vo
110024,-31.939,Gondo Widjojo
102777,-31.936,Larbi Rharnit
110134,-31.913,U Calle
104822,-31.894,N Vijay Sundar Prashanth
100002,-31.888,Pancho Segura
107051,-31.883,Gabriel Mattos
108310,-31.869,Steve Tidball
107495,-31.865,Ken Barton
100385,-31.818,Filip Krajcik
107109,-31.785,Glenn Busby
211383,-31.78,G Sharpe
126627,-31.779,Johan Nikles
101742,-31.731,Johan Sandberg
101664,-31.666,Andras Lanyi
101841,-31.66,Aleksandar Kitinov
211305,-31.637,C R Evans
111048,-31.624,Tareq Hadeed
103290,-31.623,Radim Zitko
108684,-31.573,Mehdi Bouabbane
100427,-31.567,Ferrante Rocchi
111002,-31.556,Hani Al Ali
211244,-31.553,Bill Wallace
126102,-31.549,Nicolae Frunza
110416,-31.544,Matthias Mauritz
110963,-31.518,Ioannis Kabakoglou
100917,-31.505,Nelson Aerts
211422,-31.5,Juan Cruz
108589,-31.48,Vasuthevan Ortchuan
134886,-31.455,Sharmal Dissanayake
101038,-31.449,Alfonso Mora
104059,-31.447,Rasmus Norby
106710,-31.446,Celso Sacomandi
108806,-31.432,Martin Aguirre
110001,-31.392,John Yeomans
111137,-31.387,Klaas Visscher
102083,-31.38,Nick Gould
209612,-31.374,Steve Beeland
100838,-31.373,Steve Wood
109930,-31.369,Mike Sprenglemeyer
202761,-31.318,Terry Hassall
211137,-31.3,Mike Kernodie
101662,-31.277,Selvam Veerasingam
209770,-31.217,S Matteoli
110434,-31.209,Oguz Eroglu
106293,-31.209,Kimmer Coppejans
200418,-31.2,Karl Friberg
108932,-31.186,Pfungwa Mahefu
111108,-31.173,Kaya Saydas
103630,-31.162,Martijn Van Haasteren
107807,-31.143,Mike Fedderly
110012,-31.115,Assen Dishkov
107626,-31.115,Manuel Rodriguez
107998,-31.112,Phil Gunning
104729,-31.096,Ivan Nedelko
102862,-31.023,Allen Belobrajdic
104021,-31.014,Marco Mirnegg
208043,-31.006,Ismael Changawa Ruwa Mzai
123768,-31.005,Collin Altamirano
103164,-30.998,Artemi Tchernenko
211191,-30.929,Carlos Angel
211146,-30.836,Juan Ortiz
100460,-30.831,Jose Lopez Maeso
110358,-30.809,C Sakolsky
100604,-30.794,Egan Adams
202687,-30.78,Narendra Singh
106802,-30.756,Dan Rastland
108796,-30.747,Rafael Jordan
110899,-30.746,Rashid Hassan
103019,-30.705,Evgeni Mikheev
104486,-30.688,Horia Tecau
102864,-30.682,Frank Moser
103708,-30.674,Jaroslav Pospisil
101632,-30.658,Per Henricsson
106391,-30.64,Adrian Bodmer
110433,-30.636,Cumhur Ongen
110112,-30.623,Francesco Giordano
108799,-30.592,Jorge Tejada
108719,-30.586,Nemanja Kontic
100443,-30.583,Christophe Freyss
102382,-30.497,Julian Knowle
102572,-30.471,Igor Gaudi
125842,-30.47,Adam Moundir
211420,-30.462,Dean Nogrady
101840,-30.438,Jacobo Chavez
110892,-30.424,Katore Agnamba
104378,-30.422,Yordan Kanev
107215,-30.402,Hugo Varela
211297,-30.398,Peter Bretherton
106247,-30.359,Nik Razborsek
103925,-30.347,Gabriel Moraru
108623,-30.346,Rabi Bouhassoun
104797,-30.336,Denis Istomin
211046,-30.317,Helmuth Rudzinski
110015,-30.314,Doug Verdieck
102119,-30.294,Chih Jung Chen
209426,-30.275,Sidney Gordon
108727,-30.253,Tyler Chin
211265,-30.246,Paul Harkin
202509,-30.225,Lynton Franzi
109824,-30.214,Julian Krinsky
103864,-30.202,Mohamed Mamoun
108387,-30.199,Thomas Furst
105284,-30.184,Tuna Altuna
209751,-30.183,Dieter Stoffer
104850,-30.182,Jonathan Dasnieres De Veigy
101750,-30.163,Cristiano Caratti
100243,-30.118,Steve Krulevitz
110299,-30.103,Vjeran Friscic
211174,-30.082,G Moore
105292,-30.082,Alejandro Gonzalez
108842,-30.063,Zulfiqar Ahmed
108893,-30.052,Tarek Ben Soltane
211418,-30.047,J O'Brien
211291,-30.045,R Turley
211039,-30.026,Clem Robertson
105614,-30.026,Bradley Klahn
110998,-29.995,Neville Senaratne
110830,-29.991,Chee Leong Wong
103564,-29.989,Jakub Herm Zahlava
107204,-29.984,Hiroyuki Bamba
109790,-29.976,Paolo Lazzari
106788,-29.969,Craig Tregonning
112538,-29.952,Russell Seymour
201518,-29.942,Jeff Young
108832,-29.918,Thorsten Poelzl
209796,-29.915,Richard Levine
104236,-29.914,Rouzbeh Kamran
204613,-29.858,Terry Saunders
104444,-29.855,Ryan Henry
109767,-29.847,Claude De Gronckel
209403,-29.847,Faris Zakaryia
108635,-29.811,Juan Pablo Barboza
100902,-29.794,Christian Jessel
107841,-29.793,Naomi Uemura
209890,-29.784,Mili Poljicak
102373,-29.728,Toshiaki Sakai
102961,-29.711,Nicklas Timfjord
209791,-29.688,Gary Cruth
211040,-29.685,D Stanford
211269,-29.68,Bob Brett
107645,-29.673,Marcelo Grassi
208367,-29.67,Dimitri Badra
109971,-29.669,Bill Monan
106900,-29.658,Dragan Savic
211313,-29.611,William Altneu
108666,-29.602,Harutyun Sofyan
103647,-29.599,Jun Kato
101248,-29.575,Pat Crow
108659,-29.573,Dannio Yahya
108813,-29.558,Rafael Goscinny
211285,-29.538,Richard Gilmore
101619,-29.533,David Wells Roth
107484,-29.516,Kazuya Morita
211245,-29.502,Skip Taylor
124013,-29.464,Eduardo Nava
100699,-29.461,Chris Johnstone
208982,-29.447,Mike Rowe
208973,-29.426,U Suwito
110826,-29.422,Asaf Raja
110385,-29.412,O Issara
106227,-29.402,Ji Sung Nam
109814,-29.4,Donald Dell
108976,-29.376,George Chantouria
107082,-29.372,Gerard Wimmer
202661,-29.362,Mario Brenner
208293,-29.336,Gonzalo Bueno
102080,-29.326,Will Bull
108868,-29.205,Mariusz Zielinski
110938,-29.191,Luis Felipe Silva
110242,-29.177,R Mayer
108957,-29.16,Jorge Villanueva
105497,-29.133,Jose Hernandez
105270,-29.127,Maxime Teixeira
100770,-29.126,Peter Moraing
107997,-29.105,Phil Davies
108905,-29.1,Mansur Yakhyaev
209717,-29.096,Jay Isqur
211256,-29.072,R Gates
209773,-29.056,Unknown Salsi
209789,-29.054,Wei Leung
111104,-29.038,Raouf Ben Farhat
211440,-29.0,Fried Schmitz
111013,-28.976,Olivio Silva
103114,-28.965,Martin Lee
110982,-28.962,Sombat Uamongkol
211121,-28.957,John Bryant
105262,-28.93,Fernando Romboli
104882,-28.929,Blaz Kavcic
110787,-28.924,Abdel Halem Azzi
211283,-28.923,Gilles Hinchcliffe
110236,-28.914,Toyokazu Tomogane
104718,-28.893,Luis Diaz Barriga
108729,-28.887,Hassan Al Mousa
126609,-28.882,Patrik Niklas Salminen
102605,-28.852,Jaka Bozic
100066,-28.817,Frank Froehling
102735,-28.803,Cedric Kauffmann
100865,-28.8,Marcelo Ingaramo
109876,-28.782,Peter Lamp
209428,-28.773,Errol Kilov
211257,-28.771,D Graham
105101,-28.738,Blazej Koniusz
110800,-28.735,Fabian Barriola
100389,-28.73,Horace Reid
210820,-28.7,Mervyn Morris
100533,-28.679,Paul Avis
101514,-28.672,Mike Briggs
108039,-28.65,Raimo Ojala
107880,-28.621,Ola Hellgren
211248,-28.609,Don Hodgskins
210858,-28.605,Richard Jooste
107944,-28.605,Paul Groth
210249,-28.601,Gillian Osmont
207176,-28.594,Muhammad Althaf Dhaifullah
107231,-28.588,Ilyas Ghouse
103834,-28.572,Levar Harper Griffith
102540,-28.57,Peter Hajek
211037,-28.562,Larry Le Roy
211230,-28.558,Keith Eckersall
208976,-28.557,J Hill
110022,-28.551,Steve Wedderburn
210382,-28.531,Maximus Jones
211311,-28.523,F Nakano
108235,-28.516,Sergej Skakun
108214,-28.516,Scott Clark
108500,-28.513,Warren Green
210039,-28.499,Orel Kimhi
108709,-28.495,Dario Acosta
108079,-28.469,Rich Andrews
211379,-28.453,M White
209769,-28.452,Unknown Daniele
206768,-28.431,Rafael Eduardo Gonzalez Retana
100516,-28.416,Andrew Jarrett
209767,-28.415,Unknown Marchiori
109765,-28.413,Marco Gilardelli
211304,-28.407,D J Hardman
100334,-28.402,Ernie Ewert
103825,-28.388,Zsolt Tatar
103403,-28.38,Takahiro Terachi
108885,-28.373,Oscar Napout
110100,-28.372,B Larsen
104952,-28.335,Martin Pedersen
208937,-28.332,Kasidit Samrej
100053,-28.328,Colin Stubs
101060,-28.324,Peter Smith
108410,-28.319,Tom Frisher
211249,-28.314,M Rana
100566,-28.305,Hitoshi Shirato
101008,-28.298,Peter Palandjian
102868,-28.298,Jonathan Printzlau
109842,-28.297,Bill Bartlett
101193,-28.297,James Schor
208182,-28.295,Saba Purtseladze
109904,-28.29,Rich Anderson
211038,-28.288,Lindsay Straney
103704,-28.288,Vladimir Obradovic
125664,-28.277,Marc Weitzel
108617,-28.266,Hussain Al Ashwak
110198,-28.243,H Sheridan
101865,-28.24,Albert Chang
102963,-28.239,Robert Lindstedt
209806,-28.231,Michael Probst
211302,-28.228,G Rorn
107375,-28.219,John Arbanas
100558,-28.218,Rodney Crowley
107115,-28.212,Goran Bergstrand
101068,-28.211,Byron Talbot
108609,-28.209,Patrick Boza
109899,-28.188,Jack Darrah
110445,-28.186,Milos Dimitrijevic
108183,-28.175,Rubin Perczek
100563,-28.169,Joel Hoffman
125718,-28.164,Nur Gurak
211241,-28.15,Tom Hauser
209800,-28.13,Paul Palmer
108971,-28.113,Georgio Bedran
103076,-28.109,Justin Oneal
110229,-28.09,Haruhiko Matsunaga
104863,-28.053,Olivier Sajous
211199,-28.051,Hernando Leguizamon
108422,-28.039,Tomas Fort
211270,-28.036,G Calmin
211301,-28.013,F J Vetter
107978,-27.998,Peter Dellavedova
211263,-27.916,G Young
111060,-27.907,Christian Collange
211448,-27.906,Danny Beukes
202673,-27.894,Raul Contreras
101575,-27.879,Sulistyo Wibowo
102557,-27.878,Daniel Willman
101574,-27.874,Alejandro Aramburu
209823,-27.84,J Logan
209742,-27.807,J Griman
103374,-27.799,Zoltan Boroczky
200587,-27.792,Brandon Holt
108731,-27.78,Roland Theisen
134087,-27.779,Johannes Ingildsen
106969,-27.773,Evgeni Zhelyazkov
108460,-27.76,Valerio Baiardo
103637,-27.758,Marcelo Amador
100042,-27.757,Ryoichi Mori
108967,-27.735,Vitaliy Pavlov
109871,-27.726,Harry Fritz
100157,-27.725,Stanley Pasarell
211260,-27.725,F Starbuck
110302,-27.724,Johann Futternecht
108430,-27.713,Tony Dawson
105001,-27.684,Mao Xin Gong
100359,-27.667,Richard Lewis
100817,-27.663,Mark Basham
107221,-27.654,Ian Peter Budge
101263,-27.652,Luke Jensen
102688,-27.629,Jason Smith
108018,-27.625,Pierre Lemoine
125686,-27.624,Ny Hy
110791,-27.619,Fouad Kamel Boudjemline
108252,-27.615,Shinichi Nishino
211237,-27.593,B A Razik
110201,-27.588,K Reid
111103,-27.571,Yung Yan Lin
125783,-27.562,Magloire Yakpa
110845,-27.561,Christian Hohnhold
101110,-27.528,David De Miguel
211239,-27.526,Samir Farid
101302,-27.512,Ola Jonsson J092
110991,-27.496,Jaidip Mukerjea
211768,-27.484,Manas Dhamne
110790,-27.454,Moussa Said
107022,-27.452,Francesco Michelotti
103544,-27.45,Andy Ram
108802,-27.442,David Cardoza
110370,-27.434,Geoff Olsson
211433,-27.408,E H Woodruff
103097,-27.404,Trevor Spracklin
211449,-27.395,Morris Shongwe
202721,-27.394,Roland Stiegler
144841,-27.378,Christian Sigsgaard
209761,-27.376,Jock Eitel Reetz
109806,-27.371,David Brown
209794,-27.363,James Flanagan
102831,-27.349,Jacobo Diaz
100648,-27.321,Sadiq Abdullahi
107778,-27.317,Michael Nugent
110986,-27.31,Inam Ul Haq
106670,-27.305,Bruce Steel
211246,-27.294,James Shaffer
211206,-27.282,Ross Hewitt
211288,-27.275,N Wynward
102467,-27.264,Fazaluddin Syed
100534,-27.252,Steve Meister
111576,-27.246,Sumit Nagal
103994,-27.228,Philip Riise Hansen
211217,-27.224,J Green
202793,-27.219,Fabrizio Gasparini
211251,-27.209,S Keliani
108712,-27.202,Brandon Burke
108293,-27.197,Stefano Mezzadri
106110,-27.195,Filip Horansky
105821,-27.19,Riccardo Bellotti
111028,-27.183,Mohammed Rahizam Abdul Rahim
211200,-27.161,Guillermo Van Der Hans
107063,-27.156,Gaston Escofet
101869,-27.15,Juan Luis Tati Rascon
209433,-27.147,Jeremy Smith
100636,-27.134,Gustavo Tiberti
209803,-27.131,John Manderson
105145,-27.131,Jaak Poldma
124023,-27.129,Hei Yin Andrew Li
200622,-27.125,Hernando Jose Escurra Isnardi
110347,-27.107,Terry Ehlers
103149,-27.098,Mathias Hellstrom
211286,-27.091,Conrad Hamilton
144896,-27.091,Hao Sheng Koay
101945,-27.089,Thierry Guardiola
110177,-27.078,Jan Hajer
209680,-27.074,R E Williams
201618,-27.058,Uli Heyne
100296,-27.051,Chris Gunning
106621,-27.05,Bidynt Goswami
110923,-27.044,Erik Melander
211196,-27.03,Carlos Espinosa
104438,-27.026,Oscar Rodriguez Sanchez
108350,-27.022,Takeshi Koura
211083,-27.021,James Gilchrist Jr
110829,-27.021,Barunur Rashid Bhuiyan
103559,-27.021,David Sherwood
107699,-27.011,Mark Lewis
209637,-27.009,T Ayling
100200,-27.009,Antonio Zugarelli
202701,-27.002,Eugene Mccabe
108351,-27.0,Takeshi Murakami
105286,-27.0,Greg Jones
202804,-26.998,Jeff Edwards
209613,-26.991,Herbert Browne
127195,-26.987,Hamza Karmoussi
209842,-26.983,C Whittle
209691,-26.977,F R Burns
102047,-26.977,Pier Gauthier
100490,-26.976,Jaroslav Navratil
211247,-26.975,Peter Daub
100006,-26.951,Grant Golden
110910,-26.95,Ismail Sauce
202501,-26.936,Wataru Fujii
110451,-26.935,U Sacoldelli
209656,-26.924,P Corne
110415,-26.924,Jost Remmert
212866,-26.923,Marcos Lee Chan Baratau
107223,-26.917,Ichiro Nakanishi
110418,-26.901,Gabriel Neascu
110912,-26.897,Wilfredo Henry Torriente
123315,-26.89,Nicholas Campbell
211207,-26.887,Kevin Furst
211221,-26.874,Alan Frey
211258,-26.865,A Mountfield
211267,-26.861,Roger Ashcroft
108698,-26.837,Slah Mbarek
200583,-26.833,Delmas Ntcha
102416,-26.823,Reed Cordish
110863,-26.815,Anatol Navrotchi
110327,-26.796,Jose Maria Gisbert
209743,-26.796,Alberto Comas
209740,-26.796,E Torriente
209755,-26.796,L Turner
111024,-26.796,Abdullah Al Khalil
111046,-26.796,Tawfik Al Ibrahim
212719,-26.796,Matavao Fanguna
108369,-26.795,Tetsuya Sato
211282,-26.789,A Chappell
107457,-26.784,Juan Ignacio Muntanola
107717,-26.765,Martin Koek
108908,-26.765,Mario Alberto Cayo
108177,-26.751,Roselle Nilo Natividad
122261,-26.743,Marek Marksoo
122513,-26.738,Andrei Soltoianu
209722,-26.724,Larry Cousins
209697,-26.716,J A Underwood
109909,-26.712,Bobby Siska
209682,-26.709,A H Davies
210821,-26.705,Richard Thompson
211441,-26.695,R Speeny
105987,-26.688,Mikhail Biryukov
209626,-26.682,R Pinchin
211219,-26.672,M Harrison
112526,-26.67,Ian C Vermaak
109791,-26.67,S Saggoni
209628,-26.667,A Webb
108608,-26.667,Marwan Zewar
105099,-26.666,Antonio Veic
207881,-26.663,Raul Garcia
209633,-26.66,P Frymann
103215,-26.66,Andre Lopes
110270,-26.637,Rauno Suominen
100934,-26.634,Matt Anger
211238,-26.633,R N Faulkner
106509,-26.632,Alvaro Garron
110450,-26.63,Rob Cadwaller
211105,-26.619,Lee Steele
109861,-26.619,P Gorostiaga
110011,-26.615,Peter Macdonald
110858,-26.615,Phivos Zachariades
108969,-26.601,Antoine Breikeh
100785,-26.597,Jesus Colas
209444,-26.594,Jeremie Malan
125623,-26.593,Carlos Suero
120270,-26.587,Edgars Manusis
110295,-26.584,Piet Veentjer
211194,-26.582,Blas Gonzalez
110908,-26.581,Jerry Williams
103491,-26.576,Mads Gottlieb
145003,-26.572,Lucas Andriamasilalao
208977,-26.554,Nick Lee
104888,-26.549,Martin Rmus
107145,-26.546,Guido Possamai
110142,-26.542,H Brenner
209728,-26.529,Mike Hatfield
209625,-26.52,Paul Spengler
105401,-26.519,Matteo Trevisan
110346,-26.516,Larry Dodge
110813,-26.503,Rafael Moreno
101444,-26.475,Bonit Wiryawan
110803,-26.472,Mario Laborde
107592,-26.464,Luis Carlos Enck
209846,-26.437,Francois Synnaeghal
209629,-26.427,Bill Joiner
202652,-26.424,Peter Holenstein
100945,-26.424,Craig Campbell
110422,-26.422,A El Ghani
103949,-26.406,Ivan Cerovic
108809,-26.405,Karim Zaher
211243,-26.397,Rick Chase
207972,-26.395,Minjong Park
108840,-26.374,Alex Zakharia
202878,-26.371,Ken Jorgenson
110162,-26.367,U Pickthall
108888,-26.363,Ee Wei Tan
108996,-26.353,Mahmoud Nader Al Baloushi
211314,-26.325,Nestor Grammatica
108935,-26.321,Marius Tangen
106567,-26.295,Antonio Domenech
108678,-26.293,Eddy Gonzalez Gonzalez
110924,-26.286,Carlos Chavez
110320,-26.278,Butch Kirkorian
100711,-26.27,Pedro Rebolledo
105120,-26.27,Andres Molteni
103577,-26.268,Christopher Kas
211093,-26.267,Dave Hill
109953,-26.258,Yoshimito Miyashita
108590,-26.249,Mohammed Nazreen Fuzi Nasruddin
211220,-26.235,A Saywell
100433,-26.231,Fritz Don
102819,-26.231,Ricardo Omana
101172,-26.22,Royce Deppe
209634,-26.198,D Carter
101961,-26.198,Martin Stringari
110169,-26.196,A Moscoso
105189,-26.178,Pavel Chekhov
209537,-26.174,Brendan O'Shea
107147,-26.164,Guillermo Minutella
108738,-26.152,Claudio Dias Conduto
211300,-26.145,Doug Rees
100731,-26.145,Hector Ortiz
101615,-26.139,Otavio Della
108984,-26.121,Henry So
111032,-26.074,Anthony Navarrosa
110894,-26.067,Koko Kunkel
101509,-26.062,Patrick Flynn
208964,-26.059,U Savoldelli
110274,-26.058,Alvaro Pena
107158,-26.049,H Hsu
202300,-26.049,Phuong Van Nguyen
110309,-26.047,F Kolik
111505,-26.037,Enzo Couacaud
101247,-26.035,Stephen Botfield
110893,-26.034,Mensah Gbeboume
110796,-26.016,Noureddine Mahmoudi
107390,-26.01,John Molin
110219,-25.998,Widyo Tetuko
107230,-25.996,Ilan Sher
101427,-25.97,Ruben Gajardo
106951,-25.96,Eric Baer
125622,-25.959,Ricardo Bernd
210053,-25.938,Luka Mikrut
107378,-25.928,John Burrman
108710,-25.913,Shendrit Deari
209840,-25.884,J Frederick
102544,-25.879,Pablo Bianchi
105254,-25.871,Nikola Mektic
107137,-25.865,Greg Muller
211434,-25.851,E Youatt
103317,-25.843,Gabor Jaross
125688,-25.838,Hans Rusli
108616,-25.832,Walter Barahona
211254,-25.83,G Kenway
107238,-25.805,Ivan Camus
103659,-25.798,Wei Jen Cheng
109785,-25.788,Oscar Rene Cruz
105479,-25.78,Alejandro Mendoza
125647,-25.779,Enrique Andrade
108026,-25.775,R Kiesling
101385,-25.759,Mario Carnevale
108227,-25.757,Sebastian Soresini
107170,-25.756,Hans Priller
105239,-25.743,Daniel Glancy
108714,-25.742,Christian Saravia
114944,-25.733,Dick Moody
209718,-25.726,Peter Wilson
211384,-25.725,R Kaplan
110261,-25.717,R Vasselin
101093,-25.698,Steve Devries
108758,-25.685,Kossi Loglo
138431,-25.685,Darko Bojanovic
110141,-25.679,Chang Rung Wu
103621,-25.671,Igor Levine
110430,-25.661,Ahmet Gencsoy
208980,-25.65,U Thomas
125689,-25.646,Yat Lung Ma
102778,-25.633,Abdul Hamid Makhkamov
211261,-25.615,F Wrathrall
109262,-25.613,Milan Vopicka
108630,-25.606,Jamal Darmadi
209598,-25.603,Unknown Stern
109938,-25.598,Tom Mozur
110306,-25.596,Peter Bahr
102173,-25.596,Rainer Falenti
104156,-25.592,Sunil Kumar
209621,-25.583,J Jetson
209719,-25.58,Dennis Hayes
108173,-25.555,Ron Dutton
102912,-25.529,Igor Tchelychev
109839,-25.504,Ricky Diaz
209677,-25.501,M J R Hales
110116,-25.497,O Escribano
211312,-25.493,J Plain
211444,-25.481,Sheppard Mojanaga
210856,-25.48,Gustav Reinach
211259,-25.474,G Donald
107911,-25.463,Peter Gerads
111805,-25.451,Seong Chan Hong
100858,-25.445,Hans Fredborg
108639,-25.443,Maxime Koffi
110363,-25.433,G Irshai
105747,-25.42,Karim Mohamed Maamoun
107427,-25.419,Jose Schmidt
101307,-25.412,Jeff Brown
101202,-25.408,Ian Aler
108707,-25.406,Cesar Escobar Serrano
105442,-25.384,Sebastien Vidal
211902,-25.381,Henry Searle
105419,-25.365,Patricio Alvarado
211446,-25.339,Dainis Riekstins
110248,-25.337,Harry Turnbull
108861,-25.306,Goran Popov
107133,-25.301,Greg Ewansky
110417,-25.294,Christian Pieper
111090,-25.273,Gisle Pedersen Jentoft
104781,-25.268,Yuichi Ito
107700,-25.263,Mark Long
102039,-25.26,Gaurav Natekar
123814,-25.248,Markus Kerner
102537,-25.241,Melvin Tong
200619,-25.237,Sebastian Arcila
108891,-25.229,Jose Antonio Velazquez
209836,-25.209,B Wheadley
211182,-25.207,Homer Shoop
108367,-25.204,Tertius Reynders
103037,-25.202,Andrew Carlson
108522,-25.194,William Mcgehee
110402,-25.192,Kevin Mccollum
208993,-25.186,Hal Gorman
110781,-25.186,Vasilly Kazhera
108913,-25.167,Frederick Sundsten
101472,-25.155,Tino Anda
109849,-25.151,A Hernandez
102596,-25.14,Christian Hill
116777,-25.135,Lex Wood
209536,-25.129,Maurice Pollock
104732,-25.111,Phillip Simmonds
111045,-25.109,Khalid Hussain Fitiani
109902,-25.081,John Stefanki
212203,-25.077,Luca Preda
211213,-25.074,Barry Brown
101674,-25.073,Rudiger Haas
110265,-25.066,Perry Wright
108633,-25.065,Juan Carlos Gonzalez
103782,-25.051,Rameez Junaid
109942,-25.046,R Carter
103987,-25.029,Alessandro Camarco
106816,-25.026,Daniel Omaboe
107415,-25.005,Jorge Lemann
101800,-25.001,Daniele Balducci
209675,-25.0,B Sweeney
209673,-25.0,T Grane
209671,-25.0,J Williamson
209669,-25.0,J Young
209588,-25.0,J Drury Byrne
209666,-25.0,C Ryan
116783,-25.0,Lamar Roemer
202757,-25.0,David Cantrell
209703,-25.0,Alan Koth
209702,-25.0,William Krulewitz
209620,-25.0,V Rudj
